1	1	1	1.07087533812114	1.05232179068578	1.08989760016516	0.177084220810071
1	1	2	1.12613264920899	1.17554813591188	1.08718556666122	0.222146538732177
1	1	3	1.15000858403745	1.15050166786744	1.14955509715423	0.145388506944182
1	1	4	1.0203483989081	1.01976704756842	1.02254473006058	0.397207356818203
1	1	5	1.0768595015476	1.06609965878674	1.08722532395442	0.377518202910503
1	1	6	1.07572962030442	1.09284366010783	1.05802799670529	0.376537205775333
1	1	7	1.04965758820813	1.06102123732419	1.0360982418742	0.392041366499636
1	1	8	1.13290473884523	1.16621946634978	1.11398221819648	0.311518315274032
1	1	9	1.02339346494825	1.04869738250199	1.00311797502477	0.341779453184641
1	1	10	1.28098833153647	1.22762273687228	1.35931266253071	0.251862174419961
1	2	1	1.05496588981913	1.05591263638347	1.05341253844592	0.254364177561
1	2	2	0.958844193530014	0.92746606725213	0.995694386605811	0.380150265672711
1	2	3	1.06473256088578	1.06136463530345	1.06737509173827	0.326646652334017
1	2	4	0.975198128632206	0.975198128632206	0.977606443540227	0.388190003352367
1	2	5	1.0521095824844	1.03695702949483	1.06819941449082	0.388298093866844
1	2	6	1.14187631202896	1.15802482756244	1.12729876705829	-0.18282282866772
1	2	7	1.05747554493731	1.0730222735619	1.04212868205731	0.357709504613249
1	2	8	1.14168726103551	1.10462903424493	1.18263417421038	0.1987006410372
1	2	9	1.18708246079412	1.20525448288018	1.17125938333572	0.307066628062665
1	2	10	1.02418038577052	1.06116007401855	0.993356306141628	0.387551206615682
1	3	1	1.02956702682246	1.00803406352042	1.04765977665269	0.231046968795876
1	3	2	0.963198743935361	0.963960752339562	0.962468716637933	0.363052333222979
1	3	3	1.05721444292896	1.03999912930411	1.07101142244224	0.393125647092926
1	3	4	1.07382361318761	1.04281783779971	1.10411862302987	0.362848195805929
1	3	5	0.995257712749474	1.00021940859624	0.992100129659326	-0.0575019840006073
1	3	6	1.07274515858464	1.06894572490689	1.08026395819702	0.362532511218089
1	3	7	1.00289074338968	0.98999123210505	1.01372176098565	0.394617431056101
1	3	8	1.1747594932929	1.15888279461823	1.19127969062419	-0.151679526353637
1	3	9	1.08775977821904	1.02627244235589	1.146852979152	0.334618145606894
1	3	10	1.02783818724946	1.02145797643499	1.034154818811	0.308205025524313
1	4	1	1.13798006613455	1.14525065589362	1.1195015919718	0.33791025533716
1	4	2	1.07599083599093	1.04289132342182	1.10924578824737	0.402135568832085
1	4	3	0.981638284030702	0.987330039833685	0.975547297963047	0.389349699792721
1	4	4	1.25855970814501	1.33729622871262	1.20198387277465	0.22582013854663
1	4	5	1.09264099685125	1.13454575466488	1.06446935354098	0.387830808747204
1	4	6	0.987569746373324	1.02919013518791	0.947894194915409	-0.114478663418165
1	4	7	1.12536489766418	1.12701101372771	1.12536489766418	0.000965202277153984
1	4	8	0.959511177840009	0.99391060254749	0.9288306068083	0.389709855642501
1	4	9	1.06110058529624	1.03130730654575	1.08714988484293	0.385588564849906
1	4	10	1.03409982372549	1.0407573549768	1.02189355215009	0.224759964673352
1	5	1	1.11900016219872	1.13690312598602	1.09870163431089	0.386942173065593
1	5	2	1.05168721918934	1.08434570610385	1.02667488316591	0.040095306071945
1	5	3	1.16559689362817	1.1636810931159	1.16762839534025	0.400537909129676
1	5	4	1.05856400801311	1.05336656373088	1.06504702845483	0.390696273555459
1	5	5	1.09074596442339	1.0511155497983	1.13532625544368	0.363102482910208
1	5	6	1.04819342116141	1.03924313251885	1.05357753038312	0.388501849789273
1	5	7	1.07333792114677	1.04917314564627	1.10768186973079	0.398768757916679
1	5	8	1.08823083337495	1.07797171222807	1.09398637145234	0.338643294891639
1	5	9	0.903648991206778	0.912152856432387	0.897349215197028	0.39616659563069
1	5	10	1.03674443790965	1.05086490080764	1.02341203573901	0.378355937013598
